,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
56,85,6.0,75.0,11380,2,2,1,1.0,1,1,26,3,3,1,7,6,8,1966,2008,2,2,7.0,7.0,2.0,216.0,3,3,2,3.0,3.0,1.0,1.0,944.0,6.0,0.0,136.0,1080.0,2,2,1,1,1128,0,0,1128,1.0,0.0,1,0,2,1,2.0,5,1.0,1,2.0,2.0,1966.0,3.0,1.0,315.0,3.0,3.0,2,238,0,0,0,0,0,0.0,0.0,4.0,1500,1,2010,1.0,1
57,90,6.0,70.0,8267,2,1,1,1.0,2,1,26,2,3,3,1,5,5,1958,1958,2,2,7.0,7.0,4.0,0.0,3,3,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,1604.0,1604.0,2,3,1,1,1604,0,0,1604,0.0,0.0,2,0,4,2,3.0,8,1.0,0,0.0,2.0,1958.0,3.0,2.0,576.0,3.0,3.0,2,42,0,0,0,0,0,0.0,0.0,6.0,0,3,2010,1.0,1
58,20,6.0,70.0,8197,2,1,1,1.0,1,1,26,3,3,1,1,7,5,2003,2009,2,2,16.0,16.0,2.0,506.0,2,3,3,2.0,3.0,4.0,1.0,1188.0,6.0,0.0,292.0,1480.0,2,1,1,1,1480,0,0,1480,1.0,0.0,2,0,3,1,2.0,7,1.0,0,0.0,2.0,2003.0,2.0,2.0,620.0,3.0,3.0,2,252,73,0,0,0,0,0.0,2.0,4.0,300,2,2010,1.0,1
59,20,6.0,0.0,8050,2,2,1,1.0,1,1,26,3,3,1,1,5,5,1959,1959,4,2,9.0,9.0,2.0,150.0,3,3,2,3.0,3.0,4.0,3.0,856.0,4.0,162.0,125.0,1143.0,2,3,1,1,1143,0,0,1143,1.0,0.0,1,0,3,1,3.0,6,1.0,0,0.0,2.0,1959.0,2.0,1.0,308.0,3.0,3.0,2,0,0,0,0,0,0,0.0,1.0,6.0,0,5,2010,1.0,1
60,20,6.0,87.0,10725,2,2,1,1.0,1,1,26,3,3,1,1,5,5,1959,1959,4,2,9.0,9.0,2.0,91.0,3,3,2,3.0,3.0,4.0,4.0,936.0,6.0,0.0,270.0,1206.0,2,4,1,1,1206,0,0,1206,0.0,0.0,1,0,3,1,3.0,6,1.0,0,0.0,2.0,1959.0,2.0,1.0,312.0,3.0,3.0,2,0,21,0,0,0,0,0.0,0.0,6.0,0,5,2010,1.0,1
61,20,6.0,80.0,10032,2,1,1,1.0,1,1,26,3,3,1,1,6,5,1959,1959,2,2,17.0,17.0,5.0,432.0,3,3,2,3.0,3.0,4.0,4.0,734.0,6.0,0.0,510.0,1244.0,2,1,1,1,1580,0,0,1580,1.0,0.0,1,1,3,1,3.0,6,1.0,2,2.0,2.0,1956.0,3.0,2.0,440.0,3.0,3.0,2,0,28,0,0,160,0,0.0,3.0,6.0,0,6,2010,1.0,1
62,50,6.0,60.0,8382,2,1,1,1.0,1,1,26,3,3,1,2,4,5,1956,1956,2,2,9.0,9.0,4.0,0.0,3,3,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,832.0,832.0,2,3,1,2,832,505,0,1337,0.0,0.0,1,0,3,1,3.0,5,1.0,0,0.0,2.0,1956.0,3.0,1.0,263.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,2,2010,1.0,1
63,20,6.0,60.0,10950,2,1,1,1.0,1,1,26,3,3,1,1,5,7,1952,1952,2,2,19.0,18.0,4.0,0.0,3,3,2,3.0,3.0,4.0,3.0,339.0,6.0,0.0,525.0,864.0,2,3,1,1,1064,0,0,1064,0.0,1.0,1,0,2,1,4.0,4,1.0,0,0.0,6.0,1952.0,3.0,1.0,318.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,5,2010,1.0,1
64,20,6.0,119.0,10895,2,1,1,1.0,2,1,26,3,3,1,1,5,6,1955,1955,2,2,9.0,9.0,4.0,0.0,3,2,2,3.0,3.0,4.0,4.0,648.0,6.0,0.0,324.0,972.0,2,3,1,1,972,0,0,972,0.0,0.0,1,0,3,1,3.0,5,1.0,0,0.0,2.0,1955.0,3.0,1.0,305.0,3.0,3.0,2,0,0,205,0,0,0,0.0,3.0,6.0,0,6,2010,1.0,1
65,190,6.0,70.0,13587,2,1,1,1.0,1,1,26,3,3,2,1,5,5,1958,1958,2,2,9.0,9.0,4.0,0.0,3,3,2,3.0,3.0,2.0,4.0,532.0,6.0,0.0,456.0,988.0,2,3,1,1,988,0,0,988,1.0,0.0,1,0,2,1,3.0,5,1.0,0,0.0,2.0,1958.0,3.0,1.0,264.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,4,2010,1.0,2
66,30,6.0,65.0,7898,2,1,1,1.0,2,1,26,3,3,1,1,4,7,1920,1994,2,2,9.0,9.0,4.0,0.0,3,3,1,3.0,3.0,4.0,6.0,0.0,6.0,0.0,576.0,576.0,2,2,1,1,985,0,0,985,0.0,1.0,1,0,2,1,3.0,4,1.0,0,0.0,6.0,1989.0,3.0,2.0,676.0,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,6.0,0,4,2010,1.0,1
67,50,6.0,60.0,8064,2,1,1,1.0,1,1,26,1,3,1,2,6,8,1948,2004,2,2,19.0,18.0,4.0,0.0,3,3,2,3.0,3.0,4.0,2.0,481.0,4.0,174.0,161.0,816.0,2,3,1,1,816,408,0,1224,1.0,0.0,1,0,3,1,3.0,5,1.0,0,0.0,6.0,1950.0,3.0,1.0,280.0,3.0,3.0,2,414,0,0,0,0,0,0.0,3.0,6.0,0,5,2010,1.0,1
68,20,6.0,81.0,7635,2,2,1,1.0,2,1,26,3,3,1,1,5,6,1960,1960,2,2,4.0,17.0,4.0,0.0,3,3,2,3.0,3.0,4.0,4.0,588.0,5.0,350.0,237.0,1175.0,2,1,1,1,1175,0,0,1175,0.0,0.0,1,1,3,1,3.0,6,1.0,0,0.0,6.0,1960.0,2.0,2.0,484.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,6,2010,1.0,1
69,20,6.0,80.0,9760,2,1,1,1.0,1,2,26,3,3,1,1,6,7,1963,1984,4,2,17.0,17.0,2.0,218.0,3,3,2,3.0,3.0,1.0,3.0,717.0,5.0,263.0,415.0,1395.0,2,3,1,1,1395,0,0,1395,1.0,0.0,1,0,2,1,3.0,7,2.0,1,3.0,2.0,1963.0,2.0,2.0,440.0,3.0,3.0,2,657,0,113,0,240,0,0.0,0.0,6.0,0,5,2010,1.0,1
70,50,8.0,60.0,4800,2,1,1,1.0,2,1,18,3,3,1,2,4,5,1900,1954,4,2,17.0,17.0,2.0,771.0,3,3,3,3.0,3.0,4.0,2.0,48.0,6.0,0.0,661.0,709.0,2,3,1,1,1157,687,0,1844,1.0,0.0,1,0,3,1,3.0,9,3.0,2,2.0,3.0,1900.0,3.0,1.0,240.0,3.0,3.0,2,84,0,0,0,0,0,0.0,0.0,6.0,0,1,2010,5.0,2
71,30,8.0,56.0,4485,2,1,1,1.0,1,1,18,1,3,1,1,5,7,1920,1950,2,2,17.0,17.0,4.0,0.0,3,3,3,3.0,3.0,4.0,3.0,579.0,6.0,0.0,357.0,936.0,2,3,1,1,936,0,0,936,1.0,0.0,1,0,2,1,3.0,5,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,51,0,135,0,0,0,0.0,2.0,6.0,0,5,2010,1.0,1
72,20,8.0,69.0,5805,2,1,2,1.0,1,2,18,3,3,1,1,5,7,1957,1957,4,2,9.0,9.0,4.0,0.0,3,3,2,3.0,3.0,3.0,3.0,274.0,4.0,1073.0,0.0,1347.0,2,2,1,1,1347,0,0,1347,1.0,1.0,1,0,3,1,2.0,6,1.0,0,0.0,6.0,1957.0,3.0,2.0,551.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,6,2010,1.0,1
73,45,8.0,50.0,6900,2,1,1,1.0,2,1,18,3,3,1,2,6,7,1938,2000,2,2,9.0,9.0,4.0,0.0,3,3,3,2.0,3.0,4.0,6.0,0.0,6.0,0.0,827.0,827.0,2,2,1,1,827,424,0,1251,0.0,0.0,1,0,3,1,4.0,6,1.0,0,0.0,6.0,1938.0,3.0,1.0,240.0,4.0,3.0,1,0,0,0,0,0,0,0.0,0.0,6.0,0,1,2010,1.0,1
74,50,8.0,69.0,11851,2,1,1,1.0,1,1,18,1,3,1,2,5,7,1948,2009,2,2,16.0,16.0,4.0,0.0,3,2,1,3.0,3.0,4.0,3.0,780.0,6.0,0.0,247.0,1027.0,2,1,1,1,1027,606,0,1633,0.0,0.0,1,0,3,1,2.0,7,1.0,1,2.0,6.0,1948.0,3.0,1.0,240.0,3.0,3.0,2,0,100,126,0,0,0,0.0,0.0,6.0,0,6,2010,1.0,1
75,50,8.0,0.0,8239,2,1,1,1.0,1,1,18,1,3,1,2,5,6,1920,1962,2,2,9.0,9.0,4.0,0.0,3,3,1,3.0,3.0,4.0,4.0,176.0,6.0,0.0,832.0,1008.0,2,3,1,1,1060,185,0,1245,0.0,0.0,1,0,3,1,3.0,6,1.0,0,0.0,6.0,1962.0,3.0,1.0,315.0,3.0,3.0,2,0,0,334,0,0,0,0.0,0.0,6.0,0,3,2010,1.0,1
76,30,8.0,68.0,9656,2,1,1,1.0,1,1,18,3,3,1,1,2,2,1923,1970,2,2,1.0,1.0,4.0,0.0,3,4,1,4.0,4.0,4.0,6.0,0.0,6.0,0.0,678.0,678.0,2,3,0,1,832,0,0,832,0.0,0.0,1,0,2,1,3.0,5,1.0,1,2.0,6.0,1928.0,3.0,2.0,780.0,4.0,4.0,1,0,0,0,0,0,0,0.0,0.0,6.0,0,6,2010,1.0,2
77,70,8.0,60.0,9600,2,1,1,1.0,2,1,18,3,3,1,4,8,9,1900,2003,2,2,17.0,17.0,4.0,0.0,2,2,1,3.0,3.0,4.0,6.0,0.0,6.0,0.0,930.0,930.0,3,3,0,1,930,636,0,1566,0.0,0.0,2,0,3,1,2.0,7,1.0,0,0.0,6.0,1930.0,3.0,1.0,288.0,3.0,3.0,2,54,228,246,0,0,0,0.0,0.0,6.0,0,4,2010,1.0,2
78,70,8.0,50.0,9000,2,1,1,1.0,1,1,18,3,3,1,4,8,9,1890,2002,2,2,17.0,17.0,4.0,0.0,2,2,5,4.0,4.0,4.0,6.0,0.0,6.0,0.0,346.0,346.0,2,1,1,1,1157,1111,0,2268,0.0,0.0,3,0,3,1,2.0,7,1.0,0,0.0,6.0,2003.0,3.0,2.0,624.0,3.0,3.0,1,0,108,0,0,0,0,0.0,0.0,6.0,0,4,2010,1.0,1
79,190,8.0,100.0,9045,2,1,1,1.0,1,1,18,3,3,2,4,5,3,1910,1950,2,2,9.0,9.0,4.0,0.0,3,4,1,3.0,3.0,3.0,6.0,0.0,6.0,0.0,840.0,840.0,4,4,0,6,1128,1128,0,2256,0.0,0.0,2,0,4,2,4.0,12,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,18,18,0,0,0,0.0,0.0,6.0,0,6,2010,1.0,2
80,70,8.0,60.0,10560,2,1,1,1.0,1,1,18,3,3,1,4,6,7,1922,1994,2,2,17.0,17.0,4.0,0.0,3,3,2,4.0,3.0,4.0,4.0,283.0,6.0,0.0,455.0,738.0,2,1,1,1,868,602,0,1470,0.0,0.0,1,1,2,1,3.0,6,2.0,0,0.0,6.0,1970.0,3.0,2.0,624.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,6,2010,1.0,1
81,50,8.0,53.0,5830,2,1,1,1.0,2,1,4,2,2,1,2,5,6,1950,1997,2,2,9.0,9.0,4.0,0.0,3,2,2,3.0,3.0,4.0,4.0,788.0,6.0,0.0,200.0,988.0,2,1,1,1,1030,582,0,1612,0.0,0.0,1,1,3,1,3.0,7,1.0,0,0.0,6.0,1950.0,3.0,1.0,363.0,3.0,3.0,2,0,0,0,0,0,0,0.0,2.0,6.0,0,3,2010,1.0,1
82,75,6.0,0.0,7793,2,2,2,1.0,2,1,4,3,3,1,6,7,7,1922,2005,2,2,17.0,17.0,4.0,0.0,3,3,1,2.0,3.0,4.0,3.0,474.0,6.0,0.0,634.0,1108.0,2,3,0,2,1160,908,0,2068,0.0,0.0,1,1,3,1,2.0,8,1.0,1,2.0,6.0,1928.0,3.0,1.0,315.0,3.0,3.0,2,0,0,60,0,0,0,0.0,0.0,6.0,0,5,2010,1.0,1
83,30,8.0,50.0,5000,2,1,1,1.0,1,1,4,2,3,1,1,4,7,1925,1950,2,2,9.0,9.0,4.0,0.0,3,3,1,3.0,3.0,4.0,4.0,188.0,6.0,0.0,577.0,765.0,2,3,0,6,765,0,0,765,1.0,0.0,1,0,2,1,2.0,4,1.0,0,0.0,6.0,1926.0,3.0,1.0,200.0,4.0,3.0,3,135,0,41,0,0,0,0.0,2.0,6.0,0,4,2010,1.0,1
84,50,8.0,50.0,6000,2,1,1,1.0,1,1,4,3,3,1,2,6,7,1939,1950,2,2,9.0,9.0,4.0,0.0,3,3,1,3.0,2.0,4.0,3.0,452.0,5.0,12.0,144.0,608.0,2,3,1,1,608,524,0,1132,1.0,0.0,1,0,2,1,3.0,5,1.0,0,0.0,6.0,1939.0,3.0,1.0,240.0,3.0,3.0,2,0,0,128,0,0,0,0.0,2.0,6.0,0,4,2010,1.0,2
85,50,8.0,50.0,6000,2,1,1,1.0,1,1,4,3,3,1,2,6,6,1940,1950,2,2,9.0,9.0,4.0,0.0,3,2,2,3.0,3.0,4.0,5.0,264.0,6.0,0.0,308.0,572.0,2,1,1,2,848,348,0,1196,0.0,1.0,1,1,3,1,3.0,6,1.0,2,2.0,6.0,1973.0,3.0,2.0,576.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,3,2010,1.0,1
86,50,8.0,53.0,6360,2,1,1,1.0,2,1,4,2,3,1,2,5,6,1942,1950,2,2,9.0,9.0,5.0,300.0,3,3,2,3.0,3.0,4.0,4.0,360.0,5.0,159.0,316.0,835.0,2,3,1,2,955,498,0,1453,0.0,0.0,1,1,3,1,2.0,7,3.0,2,4.0,6.0,1942.0,3.0,1.0,240.0,3.0,3.0,2,0,0,35,0,148,0,0.0,0.0,6.0,0,3,2010,1.0,1
87,50,8.0,50.0,6000,2,1,1,1.0,1,1,4,3,3,1,2,6,7,1948,1950,2,2,17.0,17.0,4.0,0.0,3,3,2,3.0,3.0,4.0,4.0,300.0,6.0,0.0,480.0,780.0,2,3,1,1,780,636,0,1416,0.0,0.0,1,1,3,1,3.0,6,1.0,0,0.0,6.0,1948.0,3.0,1.0,312.0,3.0,3.0,3,221,0,48,0,0,0,0.0,0.0,6.0,0,3,2010,1.0,1
88,50,8.0,52.0,6240,2,1,1,1.0,1,1,4,3,3,1,2,5,7,1936,1980,2,2,16.0,16.0,4.0,0.0,3,3,2,3.0,4.0,4.0,4.0,276.0,6.0,0.0,252.0,528.0,2,2,1,1,548,492,0,1040,0.0,0.0,1,0,2,1,3.0,5,1.0,0,0.0,6.0,1979.0,1.0,2.0,624.0,3.0,3.0,3,306,0,32,0,0,0,0.0,0.0,6.0,0,5,2010,1.0,1
89,50,8.0,52.0,6240,2,1,1,1.0,1,1,4,3,3,1,2,5,5,1930,1950,2,2,9.0,9.0,4.0,0.0,3,3,1,3.0,3.0,4.0,5.0,448.0,6.0,0.0,480.0,928.0,2,3,1,6,928,608,0,1536,0.0,0.0,2,0,4,1,3.0,7,1.0,1,2.0,6.0,1930.0,3.0,2.0,480.0,3.0,3.0,2,0,10,0,0,0,0,0.0,2.0,6.0,0,3,2010,1.0,1
90,30,8.0,51.0,6120,2,1,1,1.0,1,1,18,1,3,1,1,6,5,1923,1950,2,2,17.0,17.0,4.0,0.0,3,3,1,4.0,4.0,4.0,2.0,960.0,6.0,0.0,164.0,1124.0,2,3,1,1,1068,0,0,1068,1.0,0.0,1,0,2,1,3.0,5,1.0,1,2.0,6.0,1923.0,3.0,1.0,288.0,3.0,3.0,2,0,0,128,0,0,0,0.0,0.0,6.0,0,3,2010,1.0,1
91,50,8.0,57.0,8094,2,1,1,1.0,1,1,18,3,3,1,2,4,5,1915,1950,2,2,9.0,9.0,4.0,0.0,3,4,2,3.0,3.0,4.0,6.0,0.0,6.0,0.0,888.0,888.0,2,1,1,1,888,1074,0,1962,0.0,0.0,1,1,4,1,3.0,9,1.0,1,3.0,6.0,1915.0,3.0,2.0,572.0,3.0,3.0,2,160,0,364,0,0,0,0.0,1.0,6.0,0,6,2010,1.0,1
92,70,8.0,60.0,12900,2,1,1,1.0,1,1,18,3,3,1,4,6,8,1912,2009,2,2,17.0,17.0,4.0,0.0,2,2,3,3.0,3.0,4.0,6.0,0.0,6.0,0.0,780.0,780.0,2,1,1,1,780,780,0,1560,0.0,0.0,1,1,3,1,2.0,7,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,344,0,0,0,168,0,0.0,0.0,6.0,0,5,2010,1.0,1
93,70,8.0,52.0,3068,2,1,1,1.0,1,1,18,3,3,1,4,6,8,1920,1993,2,2,16.0,16.0,4.0,0.0,3,2,1,3.0,3.0,4.0,6.0,0.0,6.0,0.0,662.0,662.0,2,1,1,1,662,662,0,1324,0.0,1.0,1,0,3,1,3.0,6,1.0,0,0.0,6.0,1920.0,3.0,1.0,180.0,3.0,3.0,2,0,0,112,0,0,0,0.0,1.0,6.0,0,2,2010,1.0,1
94,20,6.0,100.0,15263,2,2,1,1.0,1,1,5,2,3,1,1,5,5,1959,1959,2,2,7.0,7.0,2.0,90.0,3,3,2,2.0,3.0,4.0,4.0,766.0,6.0,0.0,656.0,1422.0,2,2,1,1,1675,0,0,1675,0.0,0.0,2,0,3,1,3.0,8,1.0,2,2.0,2.0,1959.0,3.0,1.0,365.0,3.0,3.0,2,0,132,0,0,0,0,0.0,0.0,6.0,0,5,2010,1.0,1
95,50,6.0,72.0,10632,2,2,1,1.0,1,1,5,3,3,1,2,5,3,1917,1950,2,2,17.0,17.0,4.0,0.0,3,3,1,2.0,4.0,4.0,6.0,0.0,6.0,0.0,689.0,689.0,2,2,0,1,725,499,0,1224,0.0,0.0,1,1,3,1,0.0,6,4.0,0,0.0,6.0,1917.0,3.0,1.0,180.0,4.0,4.0,1,0,0,248,0,0,0,0.0,0.0,6.0,0,1,2010,5.0,1
96,190,6.0,60.0,9900,2,1,1,1.0,1,1,19,3,3,2,2,5,4,1915,1950,2,2,17.0,18.0,4.0,0.0,4,4,1,3.0,3.0,4.0,4.0,1026.0,6.0,0.0,186.0,1212.0,2,3,0,1,1212,180,0,1392,1.0,0.0,1,0,3,1,3.0,6,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,168,0,0,0,0.0,0.0,6.0,0,2,2010,9.0,1
97,50,6.0,65.0,6001,2,2,2,1.0,1,2,19,3,3,1,2,6,5,1940,1950,2,2,16.0,16.0,4.0,0.0,3,3,2,4.0,3.0,4.0,5.0,368.0,6.0,0.0,232.0,600.0,2,1,0,1,600,319,0,919,0.0,0.0,1,0,3,1,3.0,5,1.0,0,0.0,6.0,1940.0,3.0,1.0,231.0,3.0,3.0,2,0,0,45,0,0,0,0.0,2.0,6.0,0,3,2010,1.0,1
98,70,9.0,0.0,6449,2,2,1,1.0,1,1,19,3,3,1,4,4,1,1907,1950,3,2,17.0,14.0,4.0,0.0,3,3,2,3.0,3.0,4.0,4.0,73.0,6.0,0.0,634.0,707.0,3,3,0,1,942,942,0,1884,0.0,0.0,1,1,4,1,3.0,7,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,239,0,0,0,0.0,0.0,6.0,0,3,2010,1.0,2
99,190,5.0,60.0,6048,2,1,1,1.0,2,1,19,1,3,2,2,5,7,1910,1950,2,2,17.0,17.0,4.0,0.0,3,2,1,3.0,3.0,3.0,5.0,736.0,6.0,0.0,120.0,856.0,2,2,1,1,936,744,0,1680,1.0,0.0,2,0,2,2,3.0,7,1.0,1,2.0,6.0,1910.0,3.0,2.0,450.0,3.0,4.0,3,56,144,0,0,0,0,0.0,0.0,6.0,0,6,2010,5.0,1
100,90,6.0,72.0,10773,2,1,1,1.0,1,1,20,3,3,3,1,4,3,1967,1967,2,6,11.0,11.0,2.0,72.0,4,4,2,3.0,3.0,4.0,2.0,704.0,6.0,0.0,1128.0,1832.0,2,3,0,1,1832,0,0,1832,2.0,0.0,2,0,4,2,3.0,8,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,58,0,0,0,0,0.0,0.0,6.0,0,5,2010,1.0,1
101,20,6.0,65.0,7800,2,1,1,1.0,1,1,20,3,3,1,1,5,7,1966,2008,4,2,7.0,7.0,2.0,47.0,3,3,2,3.0,3.0,3.0,3.0,240.0,4.0,474.0,150.0,864.0,2,1,1,1,892,0,0,892,1.0,0.0,1,0,3,1,2.0,5,1.0,0,0.0,6.0,1966.0,3.0,1.0,416.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,6,2010,1.0,1
102,20,6.0,65.0,7832,2,1,1,1.0,1,1,20,3,3,1,1,5,5,1968,1968,4,2,7.0,7.0,4.0,0.0,3,3,2,3.0,3.0,4.0,1.0,775.0,6.0,0.0,89.0,864.0,2,1,1,1,864,0,0,864,1.0,0.0,1,0,2,1,3.0,4,1.0,0,0.0,6.0,1969.0,3.0,1.0,280.0,3.0,3.0,2,226,0,0,0,0,0,0.0,0.0,6.0,0,5,2010,1.0,1
103,90,6.0,0.0,7424,2,2,1,1.0,1,1,20,3,3,3,7,5,5,1978,1978,2,2,11.0,11.0,4.0,0.0,3,3,2,2.0,3.0,2.0,1.0,1319.0,6.0,0.0,0.0,1319.0,2,3,1,1,1373,0,0,1373,1.0,0.0,1,0,3,1,3.0,5,1.0,2,3.0,2.0,1978.0,1.0,2.0,591.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,5,2010,1.0,1
104,60,6.0,86.0,11227,2,1,1,1.0,1,1,20,3,3,1,4,5,5,1968,1968,2,2,7.0,7.0,4.0,0.0,3,2,2,3.0,2.0,4.0,4.0,267.0,2.0,453.0,0.0,720.0,2,1,1,1,720,720,0,1440,0.0,0.0,1,1,4,1,3.0,7,1.0,2,3.0,2.0,1968.0,3.0,2.0,480.0,3.0,3.0,2,192,38,0,0,0,0,0.0,2.0,6.0,0,3,2010,1.0,1
105,20,6.0,0.0,20062,2,2,4,1.0,1,2,5,3,3,1,1,7,7,1977,2001,4,2,17.0,17.0,4.0,0.0,2,2,2,2.0,3.0,1.0,2.0,1092.0,6.0,0.0,328.0,1420.0,2,2,1,1,1483,0,0,1483,1.0,0.0,1,1,1,1,3.0,4,1.0,2,3.0,2.0,1977.0,2.0,2.0,690.0,3.0,3.0,2,496,0,0,0,0,0,0.0,0.0,6.0,0,4,2010,1.0,1
106,30,6.0,94.0,9259,2,1,1,1.0,2,1,20,2,3,1,1,4,4,1927,1950,2,2,17.0,17.0,4.0,0.0,3,3,1,4.0,3.0,4.0,6.0,0.0,6.0,0.0,660.0,660.0,2,3,0,1,756,0,0,756,0.0,0.0,1,0,2,1,3.0,4,1.0,0,0.0,6.0,1945.0,3.0,2.0,440.0,3.0,3.0,1,80,0,0,0,0,0,0.0,0.0,6.0,0,6,2010,1.0,1
107,60,6.0,0.0,17082,2,2,4,1.0,3,2,5,3,3,1,4,6,5,1978,1992,2,2,16.0,16.0,2.0,288.0,3,3,3,2.0,3.0,2.0,2.0,964.0,6.0,0.0,153.0,1117.0,2,1,1,1,1117,864,0,1981,1.0,0.0,2,1,4,1,2.0,8,1.0,1,3.0,2.0,1978.0,1.0,2.0,522.0,3.0,3.0,2,336,104,0,0,0,0,0.0,0.0,6.0,0,5,2010,1.0,1
108,50,6.0,124.0,18600,2,1,1,1.0,1,1,8,3,3,1,2,3,4,1938,1990,2,2,17.0,17.0,4.0,0.0,3,3,2,3.0,3.0,3.0,3.0,288.0,5.0,684.0,0.0,972.0,2,3,1,2,1052,558,0,1610,0.0,1.0,2,0,4,1,4.0,8,1.0,1,2.0,2.0,1938.0,2.0,1.0,480.0,3.0,3.0,2,0,0,60,0,0,0,0.0,0.0,4.0,450,6,2010,1.0,1
109,20,6.0,65.0,11479,2,1,1,1.0,1,1,8,3,3,1,1,6,7,1950,1987,2,2,17.0,11.0,4.0,0.0,3,3,2,3.0,3.0,4.0,1.0,104.0,4.0,387.0,172.0,663.0,2,1,1,1,1074,0,0,1074,1.0,0.0,1,0,3,1,2.0,6,1.0,1,3.0,2.0,1987.0,3.0,1.0,467.0,3.0,3.0,2,0,52,52,0,0,0,0.0,2.0,6.0,0,6,2010,1.0,1
110,50,6.0,50.0,9350,2,1,2,1.0,1,1,8,3,3,1,2,4,6,1947,1979,2,2,19.0,18.0,4.0,0.0,3,3,2,3.0,4.0,4.0,5.0,192.0,6.0,0.0,564.0,756.0,2,1,1,1,1169,0,362,1531,0.0,0.0,1,0,3,1,3.0,8,1.0,1,3.0,6.0,1947.0,3.0,1.0,209.0,4.0,3.0,2,0,0,0,0,0,0,0.0,2.0,6.0,0,6,2010,1.0,1
111,20,6.0,75.0,9525,2,1,1,1.0,1,1,8,3,3,1,1,5,7,1954,1998,2,2,19.0,18.0,4.0,0.0,3,3,2,3.0,3.0,2.0,3.0,954.0,6.0,0.0,218.0,1172.0,2,3,1,1,1172,0,0,1172,1.0,0.0,1,0,3,1,3.0,5,1.0,0,0.0,2.0,1954.0,1.0,1.0,366.0,3.0,3.0,2,240,0,0,0,0,0,0.0,0.0,6.0,0,6,2010,1.0,1
112,20,6.0,44.0,17485,2,3,1,1.0,1,1,8,3,3,1,1,7,5,2009,2010,2,2,16.0,16.0,5.0,96.0,2,3,3,2.0,3.0,1.0,1.0,1346.0,6.0,0.0,162.0,1508.0,2,1,1,1,1508,0,0,1508,1.0,0.0,1,0,1,1,2.0,5,1.0,2,3.0,2.0,2009.0,2.0,2.0,572.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,6.0,0,1,2010,6.0,6
113,20,6.0,0.0,11200,2,2,1,1.0,3,1,8,3,3,1,1,5,3,1964,1964,2,2,17.0,17.0,4.0,0.0,3,4,2,3.0,3.0,3.0,6.0,0.0,6.0,0.0,1250.0,1250.0,2,1,1,1,1298,0,0,1298,0.0,0.0,2,0,3,1,3.0,5,1.0,0,0.0,6.0,1964.0,3.0,2.0,504.0,3.0,4.0,1,0,144,0,0,0,0,0.0,0.0,6.0,0,6,2010,5.0,1
